,start,end,nsnps,nsamplecov,tree
25,500000,600000,118.0,37.0,"(reference:0.00132458,(AR:0.00163029,(EN:1e-06,DU:0.000863548)100:0.00223501)100:0.000499064,(DO:0.000876308,((CH:0.00503611,(HE:0.00174579,NI:1e-06)100:0.015511)100:0.00509104,(BJVL19:0.00155212,((CUSV6:0.00188428,(BZBB1:1e-06,(CRL0030:1e-06,MXSA3017:0.000429398)100:1e-06)100:0.000803774)100:0.000813121,((TXMD3:0.000421901,(MXED8:0.00191126,TXGR3:1e-06)100:0.000916257)100:0.000802093,(HNDA09:0.00151291,(CRL0001:1e-06,(FLCK18:0.000500418,((BJSB3:0.000525377,BJSL25:1e-06)100:0.00370821,(FLSF33:1e-06,(CUCA4:0.000613979,(MXGT4:0.000785617,(FLMO62:0.000481048,((FLSF54:1e-06,FLWO6:0.00113751)100:0.00154195,(SCCU3:1e-06,(FLSA185:1e-06,(FLBA140:0.00109317,((FLSF47:1e-06,(FLCK216:1e-06,FLAB109:0.00115507)100:1e-06)100:1e-06,(CUMM5:1e-06,(TXWV2:1e-06,(CUVN10:1e-06,LALC2:0.000498683)100:1e-06)100:1e-06)100:0.000609895)100:1e-06)100:1e-06)100:1e-06)100:0.000783998)100:0.000288818)100:0.00127979)100:0.00150487)100:0.000419312)100:0.00107431)100:0.000372632)100:0.00038865)100:1e-06)100:1e-06)100:0.00135576)100:0.00538764)100:0.00456178)100:0.00130953)100:1e-06);"
26,520000,620000,100.0,37.0,"(reference:0.00152121,(AR:0.00105006,(EN:1e-06,DU:0.000865058)100:0.00224124)100:0.000483534,(DO:0.000509392,((CH:0.00541656,(HE:0.00226451,NI:1e-06)100:0.0138561)100:0.00492567,(BJVL19:0.0013273,((CRL0030:1e-06,(BZBB1:1e-06,(MXSA3017:1e-06,CUSV6:1e-06)100:0.000884168)100:1e-06)100:0.0011926,(((TXGR3:1e-06,MXED8:0.00245577)100:0.00116136,(HNDA09:0.000852546,(CUCA4:0.00288503,(BJSB3:0.000482488,BJSL25:1e-06)100:0.00209718)100:0.00173833)100:0.000930124)100:1e-06,(CRL0001:1e-06,(TXMD3:0.000465917,(FLCK18:1e-06,(MXGT4:0.0012809,(FLWO6:1e-06,(FLSF54:1e-06,((CUVN10:1e-06,(TXWV2:1e-06,FLMO62:0.000488263)100:9.64101e-06)100:1e-06,(FLBA140:0.00116287,(FLCK216:1e-06,((FLSF47:1e-06,(FLSF33:1e-06,FLAB109:1e-06)100:0.00060177)100:0.000567346,(FLSA185:1e-06,(CUMM5:1e-06,(SCCU3:1e-06,LALC2:0.000389655)100:1.10399e-06)100:6.01832e-06)100:1e-06)100:6.25927e-06)100:2.14404e-05)100:1e-06)100:0.00192711)100:0.000357039)100:0.000793997)100:0.000952213)100:0.00071379)100:3.45678e-05)100:0.000678488)100:0.000789825)100:0.00578326)100:0.00512315)100:0.000894531)100:1e-06);"
27,540000,640000,75.0,36.0,"(AR:0.00255225,reference:0.00407844,((DO:0.000788101,(EN:1e-06,DU:1e-06)100:0.00121631)100:0.000489208,((CH:0.00692702,(NI:1e-06,HE:0.00296223)100:0.008346)100:0.00373915,(BJVL19:0.00271645,((MXSA3017:1e-06,(CUSV6:1e-06,(BZBB1:1e-06,CRL0030:1e-06)100:1e-06)100:0.000992335)100:1e-06,(((MXED8:0.00361336,TXGR3:1e-06)100:0.00146052,((HNDA09:0.000993721,CRL0001:1e-06)100:0.000736803,(CUCA4:0.00102944,(BJSB3:0.000713067,BJSL25:1e-06)100:0.00225636)100:1e-06)100:1e-06)100:0.00103043,(FLCK18:1e-06,(LALC2:0.00114292,(FLWO6:1e-06,((MXGT4:1e-06,(CUMM5:1e-06,TXMD3:0.000619395)100:2.05564e-05)100:0.00100487,(FLSA185:1e-06,(FLSF54:1e-06,(FLMO62:1e-06,(SCCU3:1e-06,(FLCK216:1e-06,(CUVN10:1e-06,((FLSF47:1e-06,FLBA140:0.000526296)100:1e-06,(FLAB109:1e-06,FLSF33:1e-06)100:0.00242485)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000684529)100:1e-06)100:0.00183823)100:0.000475726)100:0.00099205)100:1e-06)100:0.000991764)100:0.000992258)100:0.00286641)100:0.00750031)100:0.00149822)100:0.00138447);"
28,560000,660000,49.0,36.0,"(AR:0.0032088,reference:0.00757801,(BJVL19:0.00218506,((CH:0.00583004,(NI:1e-06,HE:0.00291416)100:0.00188058)100:0.00477268,((DO:0.00109807,(EN:0.00132673,DU:0.0012952)100:0.00117351)100:1e-06,((MXED8:0.00392245,(MXSA3017:1e-06,(BJSB3:0.000969518,BJSL25:1e-06)100:0.00335086)100:1e-06)100:1e-06,(((CUSV6:1e-06,(BZBB1:1e-06,CRL0030:1e-06)100:1e-06)100:0.00161357,((FLCK18:1e-06,LALC2:0.000834434)100:0.000832789,(CRL0001:1e-06,HNDA09:1e-06)100:0.00147508)100:1e-06)100:1e-06,(TXGR3:1e-06,(CUCA4:0.00131326,(FLWO6:1e-06,(FLSA185:1e-06,(MXGT4:1e-06,((CUMM5:1e-06,(TXMD3:0.000797476,SCCU3:1e-06)100:2.19486e-06)100:3.09865e-05,(FLMO62:1e-06,(FLCK216:1e-06,(FLSF54:1e-06,(CUVN10:1e-06,(FLBA140:1e-06,(FLSF47:1e-06,(FLAB109:1e-06,FLSF33:1e-06)100:0.00266474)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00343559)100:1e-06)100:1e-06)100:0.000651035)100:0.00142551)100:1e-06)100:1e-06)100:1e-06)100:0.00553984)100:0.000680141)100:0.000673682)100:0.0041347);"
29,580000,680000,19.0,36.0,"(reference:0.0051247,(CH:0.00288056,HE:1e-06)100:0.00869798,(NI:1e-06,(AR:0.00383212,((FLAB109:1e-06,(CUVN10:1e-06,(FLSA185:1e-06,(FLMO62:1e-06,(FLSF47:1e-06,(FLSF54:1e-06,TXGR3:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00170192)100:0.00380212,(EN:1e-06,((BJVL19:1e-06,(FLSF33:0.00458717,FLBA140:1e-06)100:1e-06)100:1e-06,(TXMD3:1e-06,(SCCU3:1e-06,(CUMM5:1e-06,(FLCK216:1e-06,(MXSA3017:1e-06,(MXED8:1e-06,(FLCK18:1e-06,(BJSB3:1e-06,(HNDA09:1e-06,((MXGT4:1e-06,(DO:1e-06,DU:0.00191997)100:1e-06)100:1e-06,(BJSL25:1e-06,(CUCA4:1e-06,(LALC2:0.00223004,(FLWO6:1e-06,(CUSV6:1e-06,(CRL0030:1e-06,(CRL0001:1e-06,BZBB1:1e-06)100:0.00197556)100:1e-06)100:0.00301111)100:1e-06)100:1e-06)100:0.000516603)100:0.00198601)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00106161)100:1e-06)100:0.00405563)100:0.000975699)100:0.000971886)100:0.00977801)100:1e-06);"
30,600000,700000,23.0,36.0,"(reference:0.00794309,(NI:1e-06,(CH:1e-06,HE:1e-06)100:0.0197989)100:0.00633387,(EN:1e-06,(AR:0.00389893,(DU:0.00160009,((FLMO62:1e-06,(HNDA09:1e-06,(CUMM5:1e-06,(FLCK18:1e-06,(BJSB3:1e-06,(FLCK216:1e-06,(MXSA3017:1e-06,(BJVL19:1e-06,(FLBA140:1e-06,(FLAB109:1e-06,(MXED8:1e-06,(SCCU3:0.0117235,FLSF33:0.00592039)100:0.000244323)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00133033)100:1e-06,(TXMD3:1e-06,(FLSA185:1e-06,(DO:1e-06,(MXGT4:1e-06,(BJSL25:1e-06,((CUCA4:1e-06,LALC2:0.00282917)100:1e-06,(CUSV6:1e-06,(CUVN10:1e-06,(FLWO6:1e-06,(FLSF47:1e-06,(FLSF54:1e-06,(CRL0030:1e-06,(TXGR3:1e-06,(CRL0001:1e-06,BZBB1:1e-06)100:1e-06)100:0.00230617)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00252035)100:1e-06)100:2.86425e-05)100:0.00203065)100:1e-06)100:1e-06)100:0.00188267)100:1e-06)100:0.00320565)100:0.00401067)100:0.000272934)100:0.010025);"
31,620000,720000,39.0,37.0,"(CH:0.0152344,reference:0.0114138,((AR:0.00521727,((NI:0.0132199,DU:1e-06)100:0.00267307,(FLSA185:1e-06,(EN:0.00502774,DO:1e-06)100:1e-06)100:0.00267261)100:0.0020769)100:0.00121549,(TXWV2:1e-06,((FLAB109:1e-06,HE:0.0107872)100:0.0033514,(MXSA3017:1e-06,(FLBA140:1e-06,(TXMD3:1e-06,(CUMM5:1e-06,(FLCK18:1e-06,(FLCK216:1e-06,(FLMO62:1e-06,(BJVL19:1e-06,(MXED8:1e-06,(BJSL25:1e-06,(CUVN10:1e-06,(SCCU3:0.0117756,(BJSB3:1e-06,(TXGR3:1e-06,(MXGT4:1e-06,(FLSF47:1e-06,(FLSF54:1e-06,((FLSF33:0.00551187,HNDA09:1e-06)100:1e-06,((CUCA4:1e-06,LALC2:0.00208341)100:1e-06,(CUSV6:1e-06,(CRL0001:0.00162241,(FLWO6:1e-06,(BZBB1:1e-06,CRL0030:1e-06)100:0.000563987)100:0.00165181)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00202815)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00227451)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00107989)100:1e-06)100:1e-06)100:0.00196049)100:0.00414723)100:0.000350929)100:0.00543149);"
32,640000,740000,34.0,33.0,"(reference:0.0118145,((NI:0.0125982,DU:0.00207338)100:0.001936,(EN:0.00569579,DO:1e-06)100:0.00308521)100:0.00260024,(CH:0.0111998,(HE:0.0206702,(TXWV2:1e-06,((FLSF33:1e-06,(LALC2:1e-06,(FLAB109:1e-06,AR:1e-06)100:1e-06)100:0.00460537)100:1e-06,(CUVN10:1e-06,(MXSA3017:1e-06,(HNDA09:1e-06,(FLBA140:1e-06,(FLMO62:1e-06,(CRL0001:1e-06,(CUSV6:0.00306751,(SCCU3:0.0117663,(BJVL19:1e-06,(MXED8:1e-06,((BJSL25:1e-06,MXGT4:1e-06)100:1e-06,(TXMD3:1e-06,(BJSB3:1e-06,(TXGR3:1e-06,(FLWO6:1e-06,(FLSF54:1e-06,(FLSF47:1e-06,(FLCK216:0.00227312,(BZBB1:1e-06,CRL0030:1e-06)100:0.00183304)100:0.00379733)100:1e-06)100:1e-06)100:0.00385944)100:1e-06)100:3.40789e-05)100:0.00386938)100:1e-06)100:1e-06)100:2.9304e-06)100:0.00144275)100:3.41669e-05)100:0.000992959)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0010584)100:1e-06)100:0.00495909)100:0.00419412)100:1e-06);"
33,660000,760000,33.0,33.0,"(CH:0.0107804,reference:0.00851831,(((NI:0.0122889,DU:0.00171088)100:0.00161219,(DO:1e-06,EN:0.00731378)100:0.00340896)100:0.00300439,(HE:0.0199979,((LALC2:1e-06,(AR:1e-06,FLAB109:1e-06)100:1e-06)100:0.00455062,(FLSF33:1e-06,(CUVN10:1e-06,(MXSA3017:1e-06,(HNDA09:1e-06,(FLBA140:1e-06,(FLMO62:1e-06,(CRL0001:1e-06,(CUSV6:0.00302369,(MXED8:1e-06,(BJSL25:1e-06,(MXGT4:1e-06,(BJVL19:1e-06,(TXMD3:1e-06,(SCCU3:0.00803758,(BJSB3:1e-06,(TXGR3:1e-06,(FLWO6:1e-06,(FLSF54:1e-06,(FLSF47:1e-06,(BZBB1:1e-06,(TXWV2:1e-06,(FLCK216:0.00570192,CRL0030:0.00371594)100:8.77098e-05)100:6.44956e-05)100:4.28857e-05)100:1e-06)100:1e-06)100:0.00344648)100:1e-06)100:1e-06)100:2.35827e-05)100:0.00345216)100:1e-06)100:1e-06)100:1e-06)100:0.00163708)100:4.92853e-05)100:0.00100664)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00108571)100:8.59638e-05)100:0.00547244)100:0.00477196)100:1e-06);"
34,680000,780000,33.0,33.0,"(CH:0.0107804,reference:0.00851831,(((NI:0.0122889,DU:0.00171088)100:0.00161219,(DO:1e-06,EN:0.00731378)100:0.00340896)100:0.00300439,(HE:0.0199979,((LALC2:1e-06,(AR:1e-06,FLAB109:1e-06)100:1e-06)100:0.00455062,(FLSF33:1e-06,(CUVN10:1e-06,(MXSA3017:1e-06,(HNDA09:1e-06,(FLBA140:1e-06,(FLMO62:1e-06,(CRL0001:1e-06,(CUSV6:0.00302369,(MXED8:1e-06,(BJSL25:1e-06,(MXGT4:1e-06,(BJVL19:1e-06,(TXMD3:1e-06,(SCCU3:0.00803758,(BJSB3:1e-06,(TXGR3:1e-06,(FLWO6:1e-06,(FLSF54:1e-06,(FLSF47:1e-06,(BZBB1:1e-06,(TXWV2:1e-06,(FLCK216:0.00570192,CRL0030:0.00371594)100:8.77098e-05)100:6.44956e-05)100:4.28857e-05)100:1e-06)100:1e-06)100:0.00344648)100:1e-06)100:1e-06)100:2.35827e-05)100:0.00345216)100:1e-06)100:1e-06)100:1e-06)100:0.00163708)100:4.92853e-05)100:0.00100664)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00108571)100:8.59638e-05)100:0.00547244)100:0.00477196)100:1e-06);"
35,700000,800000,28.0,34.0,"(reference:0.0103326,(CH:0.00405309,((NI:0.0103402,DU:0.00185213)100:0.00185645,(MXSA3017:1e-06,(CUSV6:1e-06,(DO:1e-06,EN:0.00841214)100:1e-06)100:1e-06)100:0.00315475)100:0.00309102)100:1e-06,((HE:0.0098859,(CRL0001:1e-06,(FLAB109:1e-06,(CUVN10:1e-06,AR:1e-06)100:1e-06)100:1e-06)100:0.000633655)100:0.00482744,(TXWV2:1e-06,(BZBB1:1e-06,(FLBA140:1e-06,(CUCA4:1e-06,(LALC2:1e-06,(MXGT4:1e-06,(MXED8:1e-06,((BJSB3:1e-06,BJSL25:1e-06)100:0.00291873,(BJVL19:1e-06,(TXMD3:1e-06,(TXGR3:1e-06,(FLSA185:1e-06,(FLSF47:1e-06,(FLMO62:1e-06,(FLWO6:1e-06,(FLSF54:1e-06,(FLCK216:0.00562066,(HNDA09:1e-06,(CRL0030:0.000414669,FLSF33:1e-06)100:0.00219639)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0033369)100:6.22277e-05)100:0.00215843)100:0.00120669)100:1e-06)100:1e-06)100:0.000255165)100:1e-06)100:0.00151777)100:1e-06)100:1e-06)100:0.000808916)100:0.00518059);"
36,720000,820000,11.0,32.0,"(NI:1e-06,reference:1e-06,((EN:0.0119125,DU:0.00249801)100:3.88211e-05,(DO:1e-06,(CH:0.00256012,(CUSV6:0.00243042,((FLBA140:1e-06,(FLAB109:1e-06,(CRL0001:1e-06,(CUCA4:1e-06,(FLMO62:1e-06,(AR:1e-06,(CUVN10:1e-06,(BJSB3:1e-06,(MXSA3017:0.00185533,HE:0.00648331)100:0.000976516)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00233281,(MXGT4:1e-06,(LALC2:1e-06,(BJVL19:1e-06,(HNDA09:1e-06,(MXED8:1e-06,(BJSL25:0.00828263,(TXMD3:1e-06,(FLSA185:1e-06,(FLSF47:1e-06,(CRL0030:0.00487126,(TXGR3:1e-06,(FLWO6:1e-06,(FLSF33:0.00182819,(FLCK216:0.00543877,FLSF54:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00483414)100:0.00260643)100:1e-06)100:6.35396e-05)100:9.13213e-06)100:0.0021143)100:1e-06)100:1e-06)100:0.00504681)100:1e-06)100:0.0059276)100:0.00412102)100:1e-06);"
37,740000,840000,3.0,29.0,
38,760000,860000,7.0,30.0,"(NI:1e-06,reference:0.0086462,((EN:0.00743533,(DO:1e-06,DU:1e-06)100:1e-06)100:0.0152299,(CH:0.00950816,(CUSV6:1e-06,(FLSF54:1e-06,(FLSA185:1e-06,(FLSF47:1e-06,(CRL0001:1e-06,(TXGR3:1e-06,(FLSF33:0.0221129,(MXED8:1e-06,(LALC2:1e-06,(CRL0030:1e-06,(HNDA09:1e-06,(MXGT4:1e-06,(TXMD3:1e-06,(BJVL19:0.0115476,(CUCA4:1e-06,(HE:1e-06,(FLMO62:1e-06,(FLAB109:1e-06,(FLBA140:1e-06,(BJSL25:1e-06,(CUVN10:1e-06,(AR:1e-06,(MXSA3017:1e-06,BJSB3:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00201193)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:3.44183e-06)100:0.00249922)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000986258)100:1e-06)100:1e-06)100:0.00982306)100:1e-06)100:1e-06)100:0.00955895);"
39,780000,880000,10.0,30.0,"(reference:0.0231416,(NI:1e-06,(EN:0.00745859,(DO:1e-06,DU:1e-06)100:1e-06)100:0.0127829)100:0.00141925,(CH:0.00953458,(CUSV6:1e-06,(FLSF54:0.00350738,(FLAB109:1e-06,(FLSF33:0.0224364,((CRL0030:1e-06,HNDA09:1e-06)100:1e-06,(LALC2:1e-06,(MXED8:1e-06,(TXGR3:1e-06,(MXGT4:1e-06,(TXMD3:1e-06,(CRL0001:1e-06,(CUCA4:1e-06,(HE:1e-06,(FLMO62:1e-06,(FLSA185:1e-06,((FLBA140:1e-06,FLSF47:1e-06)100:1e-06,(BJSL25:1e-06,(BJSB3:1e-06,(CUVN10:1e-06,(AR:1e-06,(BJVL19:0.00722676,MXSA3017:0.00146613)100:0.000125375)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00267763)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00121814)100:0.00778263)100:0.00463907)100:1e-06)100:1e-06);"
40,800000,900000,12.0,35.0,"(CH:0.00755402,reference:0.0164194,((EN:1e-06,(DO:1e-06,DU:1e-06)100:1e-06)100:0.0100051,(FLSF54:0.0025259,(TXGR3:1e-06,(BJSB3:1e-06,(MXED8:1e-06,(MXGT4:1e-06,(BJSL25:1e-06,(TXMD3:1e-06,((HE:1e-06,NI:1e-06)100:0.0114418,(FLCK216:1e-06,(CUSV6:1e-06,(FLSA185:1e-06,(CUVN10:1e-06,(CUCA4:1e-06,(FLCK18:1e-06,(FLSF33:1e-06,(FLWO6:1e-06,(LALC2:1e-06,(FLAB109:1e-06,(BZBB1:1e-06,(SCCU3:1e-06,(MXSA3017:1e-06,(HNDA09:1e-06,(CRL0030:1e-06,(AR:1e-06,(FLMO62:1e-06,(CRL0001:1e-06,(BJVL19:1e-06,(FLBA140:1e-06,FLSF47:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00352744)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:2.7311e-05)100:0.00168092)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.005308)100:0.0129434)100:1e-06);"
41,820000,920000,12.0,35.0,"(CH:0.00755402,reference:0.0164194,((EN:1e-06,(DO:1e-06,DU:1e-06)100:1e-06)100:0.0100051,(FLSF54:0.0025259,(TXGR3:1e-06,(BJSB3:1e-06,(MXED8:1e-06,(MXGT4:1e-06,(BJSL25:1e-06,(TXMD3:1e-06,((HE:1e-06,NI:1e-06)100:0.0114418,(FLCK216:1e-06,(CUSV6:1e-06,(FLSA185:1e-06,(CUVN10:1e-06,(CUCA4:1e-06,(FLCK18:1e-06,(FLSF33:1e-06,(FLWO6:1e-06,(LALC2:1e-06,(FLAB109:1e-06,(BZBB1:1e-06,(SCCU3:1e-06,(MXSA3017:1e-06,(HNDA09:1e-06,(CRL0030:1e-06,(AR:1e-06,(FLMO62:1e-06,(CRL0001:1e-06,(BJVL19:1e-06,(FLBA140:1e-06,FLSF47:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00352744)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:2.7311e-05)100:0.00168092)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.005308)100:0.0129434)100:1e-06);"
42,840000,940000,12.0,35.0,"(CH:0.00755745,reference:0.0187678,((EN:1e-06,(DU:1e-06,DO:1e-06)100:1e-06)100:0.0097689,(FLSF54:0.00185313,(MXSA3017:1e-06,(HNDA09:1e-06,(SCCU3:1e-06,(LALC2:1e-06,(FLCK216:1e-06,(CUCA4:1e-06,(AR:1e-06,(FLWO6:1e-06,(BZBB1:1e-06,(TXMD3:1e-06,(BJSL25:1e-06,(MXGT4:1e-06,(TXGR3:1e-06,(MXED8:1e-06,(BJSB3:1e-06,((HE:1e-06,NI:1e-06)100:0.0113121,(CUSV6:1e-06,(FLMO62:1e-06,(CRL0030:1e-06,(FLAB109:1e-06,(FLCK18:1e-06,(FLSF33:1e-06,(CUVN10:1e-06,(CRL0001:1e-06,(FLSA185:1e-06,(BJVL19:1e-06,(FLBA140:1e-06,FLSF47:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00233264)100:1e-06)100:1e-06)100:1e-06)100:2.55439e-05)100:0.00318084)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00141181)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0170911)100:1e-06);"
43,860000,960000,8.0,35.0,"(CH:1e-06,reference:1e-06,(FLSF54:0.00182948,((HE:1e-06,NI:1e-06)100:0.0114122,(FLWO6:1e-06,(CUCA4:1e-06,(TXGR3:1e-06,(BJSL25:1e-06,(BJSB3:1e-06,(MXGT4:1e-06,(MXED8:1e-06,(SCCU3:1e-06,(CUSV6:1e-06,(MXSA3017:1e-06,(FLCK216:1e-06,(FLMO62:1e-06,(LALC2:1e-06,(FLCK18:1e-06,(EN:1e-06,(DO:1e-06,(DU:1e-06,(FLAB109:1e-06,(AR:1e-06,(BZBB1:1e-06,(CRL0030:1e-06,(FLSF33:1e-06,(HNDA09:1e-06,(TXMD3:1e-06,(CUVN10:1e-06,(CRL0001:1e-06,(FLSA185:1e-06,(BJVL19:1e-06,(FLSF47:1e-06,FLBA140:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0022275)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00149498)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00292983)100:1e-06)100:1e-06)100:1e-06)100:0.0318283);"
44,880000,980000,14.0,35.0,"(CH:1e-06,reference:0.00518041,((DO:1e-06,(DU:1e-06,EN:1e-06)100:1e-06)100:0.0024611,((NI:1e-06,HE:1e-06)100:0.0113129,(AR:1e-06,((FLMO62:1e-06,(FLCK216:1e-06,(FLBA140:1e-06,(FLWO6:1e-06,(FLAB109:1e-06,(FLCK18:1e-06,(FLSA185:1e-06,(FLSF47:1e-06,(FLSF54:1e-06,(CUVN10:1e-06,CRL0001:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00414129)100:1e-06)100:1e-06)100:0.00291117,(BJVL19:1e-06,((MXGT4:1e-06,(MXED8:0.00564756,BZBB1:1e-06)100:1e-06)100:1e-06,((CUSV6:1e-06,HNDA09:1e-06)100:1e-06,(CUCA4:1e-06,((TXGR3:1e-06,(FLSF33:1e-06,TXMD3:1e-06)100:1e-06)100:1e-06,(BJSB3:1e-06,(MXSA3017:1e-06,(LALC2:1e-06,(SCCU3:1e-06,(CRL0030:1e-06,BJSL25:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00281643)100:1e-06)100:1e-06)100:1e-06)100:0.00708537)100:1e-06);"
45,900000,1000000,15.0,35.0,"(reference:0.0074747,(CH:1e-06,(FLCK216:1e-06,(FLBA140:1e-06,(FLMO62:1e-06,(FLWO6:1e-06,(FLCK18:1e-06,(FLAB109:1e-06,(FLSF47:1e-06,(FLSF54:1e-06,(CRL0001:1e-06,(CUVN10:1e-06,FLSA185:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00593977)100:1e-06)100:1e-06)100:0.00317602)100:0.0202315,((HE:1e-06,NI:1e-06)100:0.0123164,((DU:0.00288456,DO:1e-06)100:9.688e-05,(EN:1e-06,(AR:1e-06,(LALC2:1e-06,(FLSF33:1e-06,(CRL0030:1e-06,(BJSL25:1e-06,(MXSA3017:1e-06,(CUCA4:1e-06,(TXGR3:1e-06,(SCCU3:1e-06,(TXMD3:1e-06,(BJSB3:1e-06,(CUSV6:1e-06,(HNDA09:1e-06,(MXGT4:1e-06,(BZBB1:1e-06,(MXED8:1e-06,BJVL19:1e-06)100:1e-06)100:1e-06)100:0.0151216)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00744492)100:1e-06)100:1e-06)100:1e-06)100:0.00657108);"
46,920000,1020000,15.0,35.0,"(reference:0.0074747,(CH:1e-06,(FLCK216:1e-06,(FLBA140:1e-06,(FLMO62:1e-06,(FLWO6:1e-06,(FLCK18:1e-06,(FLAB109:1e-06,(FLSF47:1e-06,(FLSF54:1e-06,(CRL0001:1e-06,(CUVN10:1e-06,FLSA185:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00593977)100:1e-06)100:1e-06)100:0.00317602)100:0.0202315,((HE:1e-06,NI:1e-06)100:0.0123164,((DU:0.00288456,DO:1e-06)100:9.688e-05,(EN:1e-06,(AR:1e-06,(LALC2:1e-06,(FLSF33:1e-06,(CRL0030:1e-06,(BJSL25:1e-06,(MXSA3017:1e-06,(CUCA4:1e-06,(TXGR3:1e-06,(SCCU3:1e-06,(TXMD3:1e-06,(BJSB3:1e-06,(CUSV6:1e-06,(HNDA09:1e-06,(MXGT4:1e-06,(BZBB1:1e-06,(MXED8:1e-06,BJVL19:1e-06)100:1e-06)100:1e-06)100:0.0151216)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00744492)100:1e-06)100:1e-06)100:1e-06)100:0.00657108);"
