,start,end,nsnps,nsamplecov,tree
27,540000,640000,30.0,35.0,"(reference:0.00286963,(BZBB1:1e-06,(CRL0001:1e-06,HNDA09:1e-06)100:1e-06)100:0.00142196,(((TXGR3:1e-06,AR:0.0021815)100:0.00216083,(MXED8:1e-06,((TXMD3:1e-06,(BJSB3:1e-06,(MXSA3017:1e-06,(CRL0030:1e-06,CUCA4:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00144288,(EN:0.0207398,(FLSF47:0.00191552,(DO:0.00163844,(BJSL25:1e-06,(BJVL19:1e-06,FLMO62:1e-06)100:0.00436191)100:1e-06)100:1e-06)100:0.00310141)100:0.00122451)100:1e-06)100:0.0014157)100:0.00288479,((HE:1e-06,NI:1e-06)100:0.00287896,((DU:1e-06,(FLSA185:1e-06,(CUSV6:0.00192489,(FLCK18:1e-06,CUVN10:0.00275345)100:1e-06)100:1e-06)100:1e-06)100:0.000108826,((CH:0.00387671,MXGT4:0.00193823)100:1e-06,(FLSF54:1e-06,(FLCK216:1e-06,(FLWO6:1e-06,(FLBA140:1e-06,((LALC2:1e-06,FLAB109:1e-06)100:1e-06,(FLSF33:1e-06,SCCU3:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00287513)100:0.00284511)100:0.00190723)100:0.00720346)100:1e-06)100:0.00142762);"
28,560000,660000,46.0,35.0,"(reference:0.0101557,(TXGR3:0.00455735,(BJSB3:1e-06,BJVL19:1e-06)100:0.00137416)100:0.00132542,((EN:1e-06,(DU:1e-06,(AR:1e-06,DO:1e-06)100:1e-06)100:0.00272128)100:0.000743213,((CUCA4:1e-06,(TXMD3:1e-06,(MXSA3017:0.00115181,CRL0030:0.00246223)100:0.000105632)100:0.0022485)100:1e-06,((HNDA09:1e-06,MXED8:1e-06)100:0.00361931,(FLSF47:0.00145521,((BZBB1:0.00469492,(HE:1e-06,NI:1e-06)100:0.00832931)100:0.000659691,(CH:0.0120261,(((CRL0001:1e-06,FLBA140:1e-06)100:0.000952773,(CUSV6:1e-06,(MXGT4:1e-06,(CUVN10:1e-06,BJSL25:1e-06)100:1e-06)100:0.00447534)100:1e-06)100:0.00177515,((FLSF33:1e-06,(FLCK18:1e-06,FLAB109:1e-06)100:0.00227367)100:0.001136,(FLSA185:1e-06,(LALC2:0.00332441,(SCCU3:1e-06,(FLWO6:1e-06,(FLCK216:1e-06,(FLMO62:1e-06,FLSF54:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00158808)100:0.0032035)100:1e-06)100:0.000825117)100:0.00369919)100:0.00181404)100:1e-06)100:1e-06)100:0.00451924)100:0.000866287);"
29,580000,680000,53.0,35.0,"(reference:0.0125619,(TXGR3:0.00456122,(BJVL19:1e-06,BJSB3:1e-06)100:0.00091449)100:0.000898444,((DU:1e-06,(DO:1e-06,(EN:0.00193459,AR:1e-06)100:1e-06)100:0.00395403)100:0.0038278,(((FLSF47:0.00129618,(TXMD3:1e-06,CRL0030:0.00369967)100:1e-06)100:1e-06,(CUCA4:1e-06,(MXED8:1e-06,HNDA09:1e-06)100:0.00337344)100:1e-06)100:1e-06,((BZBB1:0.00298689,MXSA3017:1e-06)100:0.00105839,((NI:1e-06,HE:1e-06)100:0.00905412,(CH:0.0120922,(((FLBA140:1e-06,CRL0001:1e-06)100:0.000885504,(CUSV6:1e-06,(BJSL25:1e-06,(CUVN10:1e-06,MXGT4:1e-06)100:1e-06)100:0.00361956)100:1e-06)100:0.00143908,((FLSF33:1e-06,(FLAB109:1e-06,FLCK18:1e-06)100:0.0032851)100:0.00109312,(LALC2:0.00588682,(FLSA185:1e-06,(FLWO6:1e-06,(SCCU3:1e-06,(FLCK216:1e-06,(FLSF54:1e-06,FLMO62:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00147705)100:1e-06)100:0.00297438)100:1e-06)100:0.000666553)100:0.00302987)100:0.00139576)100:0.0007263)100:0.00376444)100:0.000837288);"
30,600000,700000,46.0,36.0,"(reference:0.010361,(BJSB3:1e-06,(TXMD3:1e-06,(TXWV2:1e-06,(TXGR3:0.00540256,BJVL19:1e-06)100:0.00108973)100:5.00111e-06)100:1e-06)100:1e-06,((DU:1e-06,(DO:1e-06,(EN:0.00332363,AR:0.00106503)100:1e-06)100:0.00315356)100:0.0031049,((CH:0.00897655,(NI:1e-06,HE:1e-06)100:0.011168)100:0.00498214,((HNDA09:0.00225598,(CUCA4:1e-06,((FLBA140:1e-06,(MXGT4:0.00418402,CRL0001:1e-06)100:1e-06)100:1e-06,(CUSV6:1e-06,(BJSL25:1e-06,(CRL0030:1e-06,CUVN10:1e-06)100:0.0021494)100:0.00264879)100:1e-06)100:0.001825)100:2.44251e-06)100:0.000491474,((FLSF47:1e-06,(FLSF33:1e-06,(MXED8:0.00167491,(FLCK18:1e-06,FLAB109:1e-06)100:0.00168125)100:0.00146777)100:1e-06)100:0.000998347,(MXSA3017:0.00141824,((LALC2:0.00662183,FLSA185:1e-06)100:1e-06,(BZBB1:0.0033401,(SCCU3:1e-06,(FLWO6:1e-06,(FLCK216:1e-06,(FLMO62:1e-06,FLSF54:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00136636)100:0.0027367)100:1e-06)100:1e-06)100:0.000979836)100:0.00409568)100:0.00101133);"
31,620000,720000,55.0,36.0,"(reference:0.0085159,(DU:1e-06,(DO:1e-06,(AR:0.000899678,EN:1e-06)100:0.00324076)100:0.00213112)100:0.00309932,((BJSB3:1e-06,(BJVL19:1e-06,TXGR3:0.00371986)100:1e-06)100:0.00132875,((CH:0.00638415,(NI:1e-06,HE:1e-06)100:0.0132766)100:0.00863375,((CUCA4:1e-06,(HNDA09:0.00163686,((FLBA140:1e-06,(CRL0001:1e-06,MXGT4:0.00352453)100:1e-06)100:1e-06,(CUSV6:1e-06,(TXWV2:1e-06,(BJSL25:1e-06,(CRL0030:1e-06,CUVN10:1e-06)100:0.00177419)100:1e-06)100:0.00233684)100:1e-06)100:0.0014779)100:1.69513e-05)100:0.000400967,((TXMD3:1e-06,(FLSF47:1e-06,(FLSF33:1e-06,(MXED8:0.00131032,(FLCK18:1e-06,FLAB109:1e-06)100:0.00145436)100:0.00129375)100:1e-06)100:4.02465e-05)100:0.000836102,(MXSA3017:0.00115215,(LALC2:0.00517598,(FLSA185:1e-06,(BZBB1:0.00260458,(SCCU3:1e-06,(FLWO6:1e-06,(FLCK216:1e-06,(FLMO62:1e-06,FLSF54:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00116262)100:1e-06)100:0.00233191)100:1e-06)100:1e-06)100:0.000869084)100:0.0037902)100:0.00286337);"
32,640000,740000,62.0,36.0,"(reference:0.0079798,(DU:0.000576502,(DO:0.000918357,(AR:0.000686082,EN:1e-06)100:0.00293204)100:0.00197553)100:0.00263842,((TXGR3:0.00283073,(BJSB3:1e-06,BJVL19:1e-06)100:1e-06)100:0.00184246,((CH:0.00520853,(HE:1e-06,NI:1e-06)100:0.0160459)100:0.00686889,((FLSF47:1e-06,(FLSF33:1e-06,(TXWV2:1e-06,((FLCK18:1e-06,FLAB109:1e-06)100:0.00169595,(HNDA09:1e-06,MXED8:1e-06)100:0.00135275)100:1e-06)100:0.000686282)100:1e-06)100:0.000689183,(((LALC2:0.00423055,FLSA185:1e-06)100:1e-06,(BZBB1:0.00212413,(SCCU3:1e-06,(FLWO6:1e-06,(FLCK216:1e-06,(FLMO62:1e-06,FLSF54:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00100586)100:0.00202061,(MXSA3017:0.000959303,(TXMD3:1e-06,(CUCA4:1e-06,((CRL0001:1e-06,(CUSV6:1e-06,MXGT4:0.00302919)100:1e-06)100:1e-06,(FLBA140:1e-06,(BJSL25:1e-06,(CUVN10:1e-06,CRL0030:1e-06)100:0.00129495)100:0.00187297)100:1e-06)100:0.000992637)100:1.57077e-05)100:0.000497905)100:1e-06)100:1e-06)100:0.000740315)100:0.0028993)100:0.00259383);"
33,660000,760000,28.0,36.0,"(reference:0.00801115,((CH:0.00237013,(HE:1e-06,NI:1e-06)100:0.0223914)100:0.0023348,(DU:0.000927687,(DO:0.00160241,(EN:1e-06,AR:0.00104314)100:0.00459824)100:0.00304778)100:0.00246994)100:0.00014779,((CRL0001:1e-06,(TXMD3:1e-06,(HNDA09:1e-06,(TXWV2:1e-06,(FLWO6:1e-06,(FLAB109:1e-06,(FLCK18:1e-06,(LALC2:1e-06,MXGT4:1e-06)100:0.00344184)100:1e-06)100:1e-06)100:1e-06)100:0.00255685)100:1e-06)100:1e-06)100:1e-06,(CUVN10:1e-06,(MXED8:1e-06,(CRL0030:1e-06,(FLSF54:1e-06,(FLCK216:1e-06,(CUCA4:1e-06,(CUSV6:1e-06,(TXGR3:1e-06,(MXSA3017:1e-06,(FLMO62:1e-06,(SCCU3:1e-06,(FLSF33:1e-06,(FLBA140:1e-06,(FLSF47:1e-06,(BZBB1:1e-06,(FLSA185:1e-06,(BJVL19:1e-06,(BJSL25:1e-06,BJSB3:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00289669)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00499204);"
34,680000,780000,24.0,37.0,"(reference:0.00205058,(EN:1e-06,AR:0.00204526)100:0.00188899,(DU:0.0014312,(DO:0.00381619,((HE:1e-06,NI:1e-06)100:0.0157896,(CH:0.00516825,(FLCK216:1e-06,(FLSF54:1e-06,(FLAB109:1e-06,(CRL0030:1e-06,(HNDA09:1e-06,(MXED8:1e-06,((CUSV6:1e-06,(TXGR3:1e-06,(MXSA3017:1e-06,(FLMO62:1e-06,(CUMM5:1e-06,(CUCA4:1e-06,(BZBB1:1e-06,(FLSA185:1e-06,(BJVL19:1e-06,(MXGT4:1e-06,BJSB3:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0024772,(CRL0001:1e-06,(TXMD3:1e-06,(SCCU3:1e-06,(FLSF47:1e-06,(FLWO6:1e-06,(CUVN10:1e-06,(FLCK18:1e-06,(FLSF33:1e-06,(FLBA140:1e-06,(LALC2:1e-06,(BJSL25:0.00233777,TXWV2:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00114643)100:1e-06)100:1e-06)100:1e-06)100:0.000476199)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0038285)100:0.00181062)100:1e-06)100:1e-06)100:0.00223198);"
35,700000,800000,25.0,37.0,"(reference:0.00153583,(HE:1e-06,NI:1e-06)100:0.0152609,((DU:0.00226328,(DO:0.00378138,(EN:1e-06,(AR:1e-06,FLMO62:0.00240228)100:0.00125986)100:0.00174246)100:0.00164683)100:0.00368812,(CH:0.00381609,(TXGR3:1e-06,(CRL0030:1e-06,(HNDA09:1e-06,(MXED8:1e-06,((TXMD3:1e-06,(CUVN10:1e-06,(FLCK18:1e-06,(FLSF33:1e-06,(FLBA140:1e-06,(TXWV2:1e-06,(LALC2:1e-06,CRL0001:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00186255)100:1e-06,(CUMM5:1e-06,(CUCA4:1e-06,(BZBB1:1e-06,(FLSF47:1e-06,(SCCU3:1e-06,(FLAB109:1e-06,(FLSF54:1e-06,(FLCK216:1e-06,(MXSA3017:1e-06,(CUSV6:1e-06,(FLWO6:1e-06,((BJSB3:1e-06,BJVL19:1e-06)100:1e-06,(MXGT4:1e-06,(BJSL25:1e-06,FLSA185:1e-06)100:1e-06)100:0.00154772)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0011977)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00403707)100:0.00126924)100:0.00150167);"
36,720000,820000,16.0,37.0,"(DU:0.00286623,reference:0.00437268,((HE:1e-06,NI:1e-06)100:0.0115907,(EN:1e-06,(AR:1e-06,(CRL0030:1e-06,(TXGR3:1e-06,((CUVN10:1e-06,(FLBA140:1e-06,(FLSF33:1e-06,(FLCK18:1e-06,(CRL0001:1e-06,(LALC2:1e-06,TXWV2:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00222828,(TXMD3:1e-06,(MXED8:1e-06,(HNDA09:1e-06,(CUMM5:1e-06,(BJSB3:1e-06,(BJVL19:1e-06,(CUSV6:1e-06,(FLSF54:1e-06,(FLWO6:1e-06,(FLSF47:1e-06,(SCCU3:1e-06,(FLAB109:1e-06,(CUCA4:1e-06,(FLCK216:1e-06,(MXSA3017:1e-06,(BZBB1:1e-06,(CH:0.003213,(DO:0.00642177,(FLSA185:1e-06,(MXGT4:1e-06,(BJSL25:1e-06,FLMO62:1e-06)100:1e-06)100:1e-06)100:0.00288827)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0012673)100:1e-06)100:1e-06)100:0.00587124)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00214462)100:0.000605256)100:0.00154567);"
37,740000,840000,19.0,37.0,"(EN:1e-06,reference:0.00707114,(DU:0.00532802,(DO:0.00355289,(MXSA3017:1e-06,(CH:0.00496592,((TXWV2:0.0037699,(AR:1e-06,(FLCK216:1e-06,((BJSL25:0.00165265,FLAB109:1e-06)100:1e-06,(BJSB3:1e-06,(FLBA140:1e-06,FLCK18:1e-06)100:1e-06)100:0.00176531)100:3.30215e-05)100:0.00162075)100:0.00163942)100:1e-06,(FLMO62:0.0023743,(MXGT4:1e-06,(FLSF54:1e-06,(BJVL19:1e-06,(FLSA185:1e-06,((CRL0001:1e-06,(CUVN10:1e-06,(FLSF33:1e-06,(FLSF47:1e-06,LALC2:1e-06)100:1e-06)100:0.00198261)100:1e-06)100:0.00262099,((CRL0030:1e-06,(FLWO6:1e-06,(HE:1e-06,NI:1e-06)100:0.0111334)100:0.00191834)100:1e-06,(SCCU3:1e-06,(TXMD3:1e-06,(CUSV6:1e-06,(BZBB1:1e-06,(CUCA4:1e-06,(HNDA09:1e-06,(CUMM5:1e-06,(MXED8:1e-06,TXGR3:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00131918)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00674087)100:0.00316777)100:1e-06)100:0.00297348)100:0.00148667)100:1e-06)100:0.00447001);"
38,760000,860000,32.0,37.0,"(EN:1e-06,reference:0.00399785,((DU:0.0114824,DO:0.00380749)100:1e-06,(MXSA3017:1e-06,(FLCK216:1e-06,((CH:0.00505279,TXWV2:0.00386852)100:1e-06,((AR:0.00361286,((FLBA140:1e-06,FLCK18:1e-06)100:0.00108722,((FLSF54:1e-06,BJVL19:1e-06)100:1e-06,(FLAB109:1e-06,(BJSB3:1e-06,BJSL25:0.000895667)100:1.20245e-05)100:1e-06)100:0.000913603)100:0.00274159)100:0.000919,(FLMO62:0.00327624,((CUVN10:1e-06,(LALC2:1e-06,(FLSF33:1e-06,FLSF47:1e-06)100:1e-06)100:0.0015198)100:0.00134335,(FLWO6:0.00161526,((CRL0030:1e-06,(FLSA185:0.00442243,CRL0001:1e-06)100:0.00193518)100:1e-06,(CUCA4:1e-06,(SCCU3:1e-06,(CUSV6:1e-06,(BZBB1:1e-06,(TXMD3:1e-06,((TXGR3:1e-06,MXED8:1e-06)100:1e-06,(CUMM5:1e-06,(MXGT4:1e-06,(HNDA09:1e-06,(HE:1e-06,NI:1e-06)100:0.0109009)100:1e-06)100:1e-06)100:0.001581)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000836767)100:1e-06)100:0.00526328)100:0.00280137)100:0.00243072)100:1e-06)100:0.00233556)100:1e-06)100:0.00117656)100:0.00616966);"
39,780000,880000,29.0,34.0,"(reference:0.0150805,(DO:1e-06,MXSA3017:1e-06)100:1e-06,((TXWV2:1e-06,CH:0.00346906)100:1e-06,((AR:0.00528206,(FLBA140:1e-06,(FLCK216:1e-06,(FLCK18:1e-06,(FLAB109:1e-06,(BJSL25:1e-06,(BJVL19:1e-06,(FLSF54:1e-06,BJSB3:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00130563)100:0.00395741)100:0.00132823,(((DU:0.0220572,FLWO6:1e-06)100:0.00439033,(FLMO62:1e-06,(LALC2:1e-06,(FLSF47:1e-06,FLSF33:1e-06)100:1e-06)100:1e-06)100:0.00387653)100:1e-06,((CRL0030:1e-06,(CUVN10:1e-06,(CRL0001:1e-06,FLSA185:0.00670032)100:1e-06)100:0.00266846)100:1e-06,(HE:0.0169007,(TXMD3:1e-06,((CUSV6:1e-06,(MXGT4:1e-06,HNDA09:0.00186521)100:5.72075e-05)100:1.19466e-05,(SCCU3:1e-06,(BZBB1:1e-06,(CUCA4:1e-06,(MXED8:1e-06,TXGR3:1e-06)100:0.00113345)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1.393e-06)100:4.63892e-05)100:0.0109707)100:0.00407239)100:1e-06)100:0.00322149);"
40,800000,900000,23.0,33.0,"(MXSA3017:1e-06,reference:0.00959735,(DO:1e-06,((AR:0.00516697,(FLBA140:1e-06,(FLAB109:1e-06,(FLCK18:1e-06,(FLCK216:1e-06,(BJSL25:1e-06,(BJVL19:1e-06,(FLSF54:1e-06,BJSB3:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00126988)100:0.00386055)100:0.00128509,((CH:0.00537084,TXWV2:1e-06)100:1e-06,((FLMO62:1e-06,(LALC2:1e-06,(FLSF33:1e-06,FLSF47:1e-06)100:1e-06)100:1e-06)100:0.00337103,((DU:0.0213074,FLWO6:1e-06)100:0.00433444,(CRL0030:1e-06,((CUVN10:1e-06,(CUCA4:1e-06,(FLSA185:0.00918716,(TXMD3:1e-06,(HNDA09:1e-06,MXGT4:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1.11973e-05)100:0.00206162,(CRL0001:1e-06,(BZBB1:1e-06,(SCCU3:1e-06,(CUSV6:1e-06,(TXGR3:1e-06,MXED8:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00148003)100:1e-06)100:1e-06)100:0.00632356)100:1e-06)100:0.00511955)100:1e-06)100:0.0047014)100:1e-06);"
41,820000,920000,23.0,33.0,"(MXSA3017:1e-06,reference:0.00959735,(DO:1e-06,((AR:0.00516697,(FLBA140:1e-06,(FLAB109:1e-06,(FLCK18:1e-06,(FLCK216:1e-06,(BJSL25:1e-06,(BJVL19:1e-06,(FLSF54:1e-06,BJSB3:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00126988)100:0.00386055)100:0.00128509,((CH:0.00537084,TXWV2:1e-06)100:1e-06,((FLMO62:1e-06,(LALC2:1e-06,(FLSF33:1e-06,FLSF47:1e-06)100:1e-06)100:1e-06)100:0.00337103,((DU:0.0213074,FLWO6:1e-06)100:0.00433444,(CRL0030:1e-06,((CUVN10:1e-06,(CUCA4:1e-06,(FLSA185:0.00918716,(TXMD3:1e-06,(HNDA09:1e-06,MXGT4:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1.11973e-05)100:0.00206162,(CRL0001:1e-06,(BZBB1:1e-06,(SCCU3:1e-06,(CUSV6:1e-06,(TXGR3:1e-06,MXED8:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00148003)100:1e-06)100:1e-06)100:0.00632356)100:1e-06)100:0.00511955)100:1e-06)100:0.0047014)100:1e-06);"
42,840000,940000,13.0,22.0,"(reference:0.00942054,(AR:0.0117358,((CRL0001:1e-06,MXED8:1e-06)100:1e-06,(FLSA185:0.0398787,(MXGT4:1e-06,(TXMD3:1e-06,HNDA09:1e-06)100:1e-06)100:1e-06)100:0.00362321)100:0.00880929)100:1e-06,(BZBB1:1e-06,(BJSB3:1e-06,(FLWO6:1e-06,(BJSL25:1e-06,(BJVL19:1e-06,(FLSF54:1e-06,(CRL0030:1e-06,(TXGR3:1e-06,(FLMO62:0.00302543,(FLAB109:1e-06,(FLBA140:1e-06,(LALC2:1e-06,(MXSA3017:1e-06,DU:0.0269271)100:1e-06)100:1e-06)100:1e-06)100:0.000377161)100:1e-06)100:1e-06)100:0.00242921)100:1e-06)100:1e-06)100:0.00350663)100:4.1875e-05)100:1e-06)100:0.000229949);"
43,860000,960000,4.0,12.0,
44,880000,980000,7.0,14.0,"(BJSL25:0.0127613,reference:0.00650003,((MXGT4:0.0292294,CRL0030:1e-06)100:1e-06,(FLSF54:1e-06,(MXED8:1e-06,(CUSV6:1e-06,(CUVN10:1e-06,(SCCU3:1e-06,(CRL0001:1e-06,(HNDA09:1e-06,(FLBA140:1e-06,(BJVL19:0.0122963,LALC2:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0065998)100:0.0131629);"
45,900000,1000000,7.0,14.0,"(BJSL25:0.0127613,reference:0.00650003,((MXGT4:0.0292294,CRL0030:1e-06)100:1e-06,(FLSF54:1e-06,(MXED8:1e-06,(CUSV6:1e-06,(CUVN10:1e-06,(SCCU3:1e-06,(CRL0001:1e-06,(HNDA09:1e-06,(FLBA140:1e-06,(BJVL19:0.0122963,LALC2:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0065998)100:0.0131629);"
46,920000,1020000,7.0,14.0,"(BJSL25:0.0127613,reference:0.00650003,((MXGT4:0.0292294,CRL0030:1e-06)100:1e-06,(FLSF54:1e-06,(MXED8:1e-06,(CUSV6:1e-06,(CUVN10:1e-06,(SCCU3:1e-06,(CRL0001:1e-06,(HNDA09:1e-06,(FLBA140:1e-06,(BJVL19:0.0122963,LALC2:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0065998)100:0.0131629);"
47,940000,1040000,7.0,14.0,"(BJSL25:0.0127613,reference:0.00650003,((MXGT4:0.0292294,CRL0030:1e-06)100:1e-06,(FLSF54:1e-06,(MXED8:1e-06,(CUSV6:1e-06,(CUVN10:1e-06,(SCCU3:1e-06,(CRL0001:1e-06,(HNDA09:1e-06,(FLBA140:1e-06,(BJVL19:0.0122963,LALC2:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0065998)100:0.0131629);"
48,960000,1060000,3.0,4.0,
49,980000,1080000,11.0,8.0,"(AR:0.00671917,reference:1e-06,(DU:1e-06,(DO:1e-06,(FLMO62:1e-06,(TXMD3:1e-06,(MXGT4:1e-06,FLCK216:1e-06)100:1e-06)100:1e-06)100:0.041692)100:1e-06)100:1e-06);"
50,1000000,1100000,17.0,25.0,"(reference:0.0254785,(EN:1e-06,DO:0.00176343)100:0.000461617,(DU:1e-06,((TXGR3:1e-06,(FLMO62:1e-06,(TXMD3:1e-06,(FLCK216:1e-06,MXGT4:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.025041,(AR:1e-06,(CRL0030:1e-06,(MXED8:1e-06,(FLSF54:1e-06,(FLAB109:1e-06,(MXSA3017:1e-06,(SCCU3:1e-06,(CUVN10:1e-06,(CRL0001:1e-06,(FLWO6:1e-06,(BJVL19:1e-06,(HNDA09:1e-06,(CUSV6:1e-06,(BJSB3:0.00718605,(CUCA4:0.00707247,BJSL25:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00661228)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00745482)100:0.0067537)100:0.00230302);"
51,1020000,1120000,17.0,25.0,"(reference:0.0254785,(EN:1e-06,DO:0.00176343)100:0.000461617,(DU:1e-06,((TXGR3:1e-06,(FLMO62:1e-06,(TXMD3:1e-06,(FLCK216:1e-06,MXGT4:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.025041,(AR:1e-06,(CRL0030:1e-06,(MXED8:1e-06,(FLSF54:1e-06,(FLAB109:1e-06,(MXSA3017:1e-06,(SCCU3:1e-06,(CUVN10:1e-06,(CRL0001:1e-06,(FLWO6:1e-06,(BJVL19:1e-06,(HNDA09:1e-06,(CUSV6:1e-06,(BJSB3:0.00718605,(CUCA4:0.00707247,BJSL25:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00661228)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00745482)100:0.0067537)100:0.00230302);"
52,1040000,1140000,17.0,26.0,"(reference:0.0253292,(EN:1e-06,DO:0.00164783)100:0.000640874,(DU:0.00172623,((FLMO62:1e-06,(TXGR3:1e-06,(TXMD3:1e-06,(MXGT4:1e-06,FLCK216:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0253001,(FLBA140:1e-06,(AR:1e-06,(FLAB109:1e-06,(FLSF54:1e-06,(CRL0030:1e-06,(MXSA3017:1e-06,(MXED8:1e-06,(SCCU3:1e-06,(CUVN10:1e-06,(CRL0001:1e-06,((BJSB3:0.00719168,(BJSL25:1e-06,CUCA4:0.00705386)100:1e-06)100:1e-06,(FLWO6:1e-06,(CUSV6:1e-06,(BJVL19:1e-06,HNDA09:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00685504)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0072658)100:0.00660478)100:0.000581565);"
53,1060000,1160000,17.0,26.0,"(reference:0.0253292,(EN:1e-06,DO:0.00164783)100:0.000640874,(DU:0.00172623,((FLMO62:1e-06,(TXGR3:1e-06,(TXMD3:1e-06,(MXGT4:1e-06,FLCK216:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0253001,(FLBA140:1e-06,(AR:1e-06,(FLAB109:1e-06,(FLSF54:1e-06,(CRL0030:1e-06,(MXSA3017:1e-06,(MXED8:1e-06,(SCCU3:1e-06,(CUVN10:1e-06,(CRL0001:1e-06,((BJSB3:0.00719168,(BJSL25:1e-06,CUCA4:0.00705386)100:1e-06)100:1e-06,(FLWO6:1e-06,(CUSV6:1e-06,(BJVL19:1e-06,HNDA09:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00685504)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0072658)100:0.00660478)100:0.000581565);"
